SalesOrderId,SalesOrderDetailId,OrderQty,ProductId,PromotionId,UnitPrice,UnitPriceDiscount,LineTotal,Freight,Tax
54298,52130,1,473,1,63.5,0,63.500000,1.59,5.08
54299,52131,1,362,1,2294.99,0,2294.990000,57.37,183.60
54299,52132,1,478,1,9.99,0,9.990000,.25,.80
54299,52133,1,477,1,4.99,0,4.990000,.12,.40
54299,52134,1,487,1,54.99,0,54.990000,1.37,4.40
54299,52135,1,484,1,7.95,0,7.950000,.20,.64
54300,52136,1,570,13,742.35,0,742.350000,18.56,59.39
54300,52137,1,479,1,8.99,0,8.990000,.22,.72
54300,52138,1,477,1,4.99,0,4.990000,.12,.40
54300,52139,1,212,1,34.99,0,34.990000,.87,2.80
54300,52140,1,223,1,8.99,0,8.990000,.22,.72
54301,52141,1,578,1,1214.85,0,1214.850000,30.37,97.19
54301,52142,1,212,1,34.99,0,34.990000,.87,2.80
54302,52143,1,362,2,2294.99,0,2294.990000,57.37,183.60
54302,52144,1,485,1,21.98,0,21.980000,.55,1.76
54302,52145,1,477,1,4.99,0,4.990000,.12,.40
54302,52146,1,478,1,9.99,0,9.990000,.25,.80
54302,52147,1,466,2,24.49,0,24.490000,.61,1.96
54303,52148,1,354,1,2319.99,0,2319.990000,58.00,185.60
54303,52149,1,477,1,4.99,0,4.990000,.12,.40
54303,52150,1,478,1,9.99,0,9.990000,.25,.80
54303,52151,1,487,1,54.99,0,54.990000,1.37,4.40
54304,52152,1,356,1,2319.99,0,2319.990000,58.00,185.60
54304,52153,1,537,1,35,0,35.000000,.87,2.80
54304,52154,1,528,1,4.99,0,4.990000,.12,.40
54304,52155,1,215,1,34.99,0,34.990000,.87,2.80
54304,52156,1,462,1,24.49,0,24.490000,.61,1.96
54305,52157,1,586,1,742.35,0,742.350000,18.56,59.39
54305,52158,1,477,1,4.99,0,4.990000,.12,.40
54305,52159,1,479,1,8.99,0,8.990000,.22,.72
54305,52160,1,223,1,8.99,0,8.990000,.22,.72
54305,52161,1,229,1,49.99,0,49.990000,1.25,4.00
54306,52162,1,354,1,2319.99,0,2319.990000,58.00,185.60
54307,52163,1,362,1,2294.99,0,2294.990000,57.37,183.60
54307,52164,1,478,1,9.99,0,9.990000,.25,.80
54307,52165,1,477,1,4.99,0,4.990000,.12,.40
54307,52166,1,223,1,8.99,0,8.990000,.22,.72
54308,52167,1,605,1,539.99,0,539.990000,13.50,43.20
54308,52168,1,479,1,8.99,0,8.990000,.22,.72
54308,52169,1,477,1,4.99,0,4.990000,.12,.40
54308,52170,1,462,1,24.49,0,24.490000,.61,1.96
54308,52171,1,220,1,34.99,0,34.990000,.87,2.80
54309,52172,1,387,1,1120.49,0,1120.490000,28.01,89.64
54310,52173,1,383,2,1120.49,0,1120.490000,28.01,89.64
54310,52174,1,490,1,53.99,0,53.990000,1.35,4.32
54310,52175,1,223,1,8.99,0,8.990000,.22,.72
54311,52176,1,584,1,539.99,0,539.990000,13.50,43.20
54312,52177,1,383,1,1120.49,0,1120.490000,28.01,89.64
54312,52178,1,212,1,34.99,0,34.990000,.87,2.80
54313,52179,1,584,1,539.99,0,539.990000,13.50,43.20
54314,52180,1,572,13,742.35,0,742.350000,18.56,59.39
54314,52181,1,541,1,28.99,0,28.990000,.72,2.32
54314,52182,1,530,1,4.99,0,4.990000,.12,.40
54314,52183,1,480,2,2.29,0,2.290000,.06,.18
54315,52184,1,566,1,742.35,0,742.350000,18.56,59.39
54315,52185,1,479,1,8.99,0,8.990000,.22,.72
54315,52186,1,477,1,4.99,0,4.990000,.12,.40
54315,52187,1,212,1,34.99,0,34.990000,.87,2.80
54315,52188,1,490,1,53.99,0,53.990000,1.35,4.32
54316,52189,1,383,1,1120.49,0,1120.490000,28.01,89.64
54316,52190,1,215,1,34.99,0,34.990000,.87,2.80
54317,52191,1,578,1,1214.85,0,1214.850000,30.37,97.19
54317,52192,1,212,1,34.99,0,34.990000,.87,2.80
54318,52193,1,354,1,2319.99,0,2319.990000,58.00,185.60
54318,52194,1,478,1,9.99,0,9.990000,.25,.80
54318,52195,1,477,1,4.99,0,4.990000,.12,.40
54318,52196,1,220,1,34.99,0,34.990000,.87,2.80
54318,52197,1,223,1,8.99,0,8.990000,.22,.72
54319,52198,1,484,1,7.95,0,7.950000,.20,.64
54320,52199,1,535,1,24.99,0,24.990000,.62,2.00
54320,52200,1,220,1,34.99,0,34.990000,.87,2.80
54320,52201,1,466,1,24.49,0,24.490000,.61,1.96
54321,52202,1,535,1,24.99,0,24.990000,.62,2.00
54322,52203,1,536,1,29.99,0,29.990000,.75,2.40
54322,52204,1,480,2,2.29,0,2.290000,.06,.18
54323,52205,1,474,1,69.99,0,69.990000,1.75,5.60
54323,52206,1,223,1,8.99,0,8.990000,.22,.72
54324,52207,1,530,1,4.99,0,4.990000,.12,.40
54324,52208,1,480,2,2.29,0,2.290000,.06,.18
54325,52209,1,229,1,49.99,0,49.990000,1.25,4.00
54326,52210,1,583,1,1700.99,0,1700.990000,42.52,136.08
54326,52211,1,232,1,49.99,0,49.990000,1.25,4.00
54327,52212,1,583,1,1700.99,0,1700.990000,42.52,136.08
54328,52213,1,582,1,1700.99,0,1700.990000,42.52,136.08
54328,52214,1,539,1,24.99,0,24.990000,.62,2.00
54328,52215,1,529,1,3.99,0,3.990000,.10,.32
54328,52216,1,480,1,2.29,0,2.290000,.06,.18
54329,52217,1,479,1,8.99,0,8.990000,.22,.72
54329,52218,1,477,1,4.99,0,4.990000,.12,.40
54330,52219,1,489,1,53.99,0,53.990000,1.35,4.32
54331,52220,1,215,1,34.99,0,34.990000,.87,2.80
54332,52221,1,529,1,3.99,0,3.990000,.10,.32
54332,52222,1,220,1,34.99,0,34.990000,.87,2.80
54332,52223,1,482,1,8.99,0,8.990000,.22,.72
54333,52224,1,539,1,24.99,0,24.990000,.62,2.00
54333,52225,1,529,1,3.99,0,3.990000,.10,.32
54333,52226,1,223,1,8.99,0,8.990000,.22,.72
54334,52227,1,539,1,24.99,0,24.990000,.62,2.00
54334,52228,1,529,1,3.99,0,3.990000,.10,.32
54335,52229,1,530,1,4.99,0,4.990000,.12,.40
54335,52230,1,484,1,7.95,0,7.950000,.20,.64
54336,52231,1,529,1,3.99,0,3.990000,.10,.32
54336,52232,1,472,1,63.5,0,63.500000,1.59,5.08
54336,52233,1,540,1,32.6,0,32.600000,.82,2.61
54337,52234,1,474,1,69.99,0,69.990000,1.75,5.60
54338,52235,1,475,1,69.99,0,69.990000,1.75,5.60
54339,52236,1,528,1,4.99,0,4.990000,.12,.40
54339,52237,1,480,2,2.29,0,2.290000,.06,.18
54340,52238,1,528,1,4.99,0,4.990000,.12,.40
54340,52239,1,485,1,21.98,0,21.980000,.55,1.76
54340,52240,1,490,1,53.99,0,53.990000,1.35,4.32
54341,52241,1,528,1,4.99,0,4.990000,.12,.40
54341,52242,1,215,1,34.99,0,34.990000,.87,2.80
54342,52243,1,485,1,21.98,0,21.980000,.55,1.76
54342,52244,1,484,1,7.95,0,7.950000,.20,.64
54343,52245,1,537,1,35,0,35.000000,.88,2.80
54344,52246,1,539,1,24.99,0,24.990000,.62,2.00
54344,52247,1,529,1,3.99,0,3.990000,.10,.32
54344,52248,1,490,1,53.99,0,53.990000,1.35,4.32
54345,52249,1,537,1,35,0,35.000000,.87,2.80
54345,52250,1,528,1,4.99,0,4.990000,.12,.40
54345,52251,1,229,1,49.99,0,49.990000,1.25,4.00
54346,52252,1,537,1,35,0,35.000000,.88,2.80
54346,52253,1,528,1,4.99,0,4.990000,.12,.40
54346,52254,1,212,1,34.99,0,34.990000,.87,2.80
54347,52255,1,539,1,24.99,0,24.990000,.62,2.00
54347,52256,1,491,1,53.99,0,53.990000,1.35,4.32
54347,52257,1,223,1,8.99,0,8.990000,.22,.72
54348,52258,1,529,1,3.99,0,3.990000,.10,.32
54348,52259,1,539,1,24.99,0,24.990000,.62,2.00
54348,52260,1,484,1,7.95,0,7.950000,.20,.64
54349,52261,1,223,1,8.99,0,8.990000,.22,.72
54349,52262,1,477,1,4.99,0,4.990000,.12,.40
54350,52263,1,541,1,28.99,0,28.990000,.72,2.32
54350,52264,1,530,1,4.99,0,4.990000,.12,.40
54350,52265,1,212,1,34.99,0,34.990000,.87,2.80
54351,52266,1,529,1,3.99,0,3.990000,.10,.32
54351,52267,1,480,1,2.29,0,2.290000,.06,.18
54352,52268,1,541,1,28.99,0,28.990000,.72,2.32
54352,52269,1,480,1,2.29,0,2.290000,.06,.18
54352,52270,1,483,1,120,0,120.000000,3.00,9.60
54352,52271,1,232,1,49.99,0,49.990000,1.25,4.00
54353,52272,1,538,1,21.49,0,21.490000,.54,1.72
54353,52273,1,223,1,8.99,0,8.990000,.22,.72
54354,52274,1,537,1,35,0,35.000000,.88,2.80
54355,52275,1,537,1,35,0,35.000000,.87,2.80
54355,52276,1,528,1,4.99,0,4.990000,.12,.40
54355,52277,1,480,1,2.29,0,2.290000,.06,.18
54356,52278,1,485,1,21.98,0,21.980000,.55,1.76
54356,52279,1,484,1,7.95,0,7.950000,.20,.64
54357,52280,1,485,1,21.98,0,21.980000,.55,1.76
54357,52281,1,487,1,54.99,0,54.990000,1.37,4.40
54358,52282,1,356,1,2319.99,0,2319.990000,58.00,185.60
54358,52283,1,485,1,21.98,0,21.980000,.55,1.76
54358,52284,1,487,1,54.99,0,54.990000,1.37,4.40
54359,52285,1,568,13,742.35,0,742.350000,18.56,59.39
54360,52286,1,577,2,1214.85,0,1214.850000,30.37,97.19
54360,52287,1,223,1,8.99,0,8.990000,.22,.72
54361,52288,1,590,1,769.49,0,769.490000,19.24,61.56
54361,52289,1,475,1,69.99,0,69.990000,1.75,5.60
54361,52290,1,488,1,53.99,0,53.990000,1.35,4.32
54362,52291,1,605,1,539.99,0,539.990000,13.50,43.20
54362,52292,1,529,1,3.99,0,3.990000,.10,.32
54362,52293,1,538,1,21.49,0,21.490000,.54,1.72
54363,52294,1,604,1,539.99,0,539.990000,13.50,43.20
54363,52295,1,473,1,63.5,0,63.500000,1.59,5.08
54364,52296,1,358,1,2294.99,0,2294.990000,57.37,183.60
54364,52297,1,478,1,9.99,0,9.990000,.25,.80
54364,52298,1,477,1,4.99,0,4.990000,.12,.40
54364,52299,1,462,1,24.49,0,24.490000,.61,1.96
54365,52300,1,354,1,2319.99,0,2319.990000,58.00,185.60
54366,52301,1,362,2,2294.99,0,2294.990000,57.37,183.60
54367,52302,1,360,1,2294.99,0,2294.990000,57.37,183.60
54368,52303,1,577,1,1214.85,0,1214.850000,30.37,97.19
54368,52304,1,212,1,34.99,0,34.990000,.87,2.80
54369,52305,1,223,1,8.99,0,8.990000,.22,.72
54369,52306,1,578,1,1214.85,0,1214.850000,30.37,97.19
54370,52307,1,604,1,539.99,0,539.990000,13.50,43.20
54370,52308,1,538,1,21.49,0,21.490000,.54,1.72
54370,52309,1,480,1,2.29,0,2.290000,.06,.18
54371,52310,1,385,1,1120.49,0,1120.490000,28.01,89.64
54371,52311,1,479,1,8.99,0,8.990000,.22,.72
54371,52312,1,477,1,4.99,0,4.990000,.12,.40
54372,52313,1,385,1,1120.49,0,1120.490000,28.01,89.64
54372,52314,1,212,1,34.99,0,34.990000,.87,2.80
54373,52315,1,584,1,539.99,0,539.990000,13.50,43.20
54373,52316,1,538,1,21.49,0,21.490000,.54,1.72
54373,52317,1,480,1,2.29,0,2.290000,.06,.18
54374,52318,1,584,1,539.99,0,539.990000,13.50,43.20
54375,52319,1,576,1,2384.07,0,2384.070000,59.60,190.73
54375,52320,1,220,1,34.99,0,34.990000,.87,2.80
54376,52321,1,354,1,2319.99,0,2319.990000,58.00,185.60
54377,52322,1,356,1,2319.99,0,2319.990000,58.00,185.60
54377,52323,1,537,1,35,0,35.000000,.87,2.80
54377,52324,1,528,1,4.99,0,4.990000,.12,.40
54377,52325,1,485,1,21.98,0,21.980000,.55,1.76
54377,52326,1,478,1,9.99,0,9.990000,.25,.80
54377,52327,1,477,1,4.99,0,4.990000,.12,.40
54378,52328,1,352,2,2319.99,0,2319.990000,58.00,185.60
54378,52329,1,478,1,9.99,0,9.990000,.25,.80
54378,52330,1,477,1,4.99,0,4.990000,.12,.40
54379,52331,1,477,1,4.99,0,4.990000,.12,.40
54379,52332,1,479,1,8.99,0,8.990000,.22,.72
54379,52333,1,223,1,8.99,0,8.990000,.22,.72
54380,52334,1,226,1,49.99,0,49.990000,1.25,4.00
54381,52335,1,528,1,4.99,0,4.990000,.12,.40
54381,52336,1,535,1,24.99,0,24.990000,.62,2.00
54381,52337,1,480,2,2.29,0,2.290000,.06,.18
54382,52338,1,528,1,4.99,0,4.990000,.12,.40
54382,52339,1,535,1,24.99,0,24.990000,.62,2.00
54382,52340,1,480,2,2.29,0,2.290000,.06,.18
54383,52341,1,536,1,29.99,0,29.990000,.75,2.40
54383,52342,1,528,1,4.99,0,4.990000,.12,.40
54384,52343,1,477,1,4.99,0,4.990000,.12,.40
54384,52344,1,484,1,7.95,0,7.950000,.20,.64
54385,52345,1,212,1,34.99,0,34.990000,.87,2.80
54386,52346,1,595,1,564.99,0,564.990000,14.12,45.20
54386,52347,1,478,1,9.99,0,9.990000,.25,.80
54386,52348,1,477,1,4.99,0,4.990000,.12,.40
54386,52349,1,220,1,34.99,0,34.990000,.87,2.80
54387,52350,1,352,1,2319.99,0,2319.990000,58.00,185.60
54387,52351,1,478,1,9.99,0,9.990000,.25,.80
54388,52352,1,539,1,24.99,0,24.990000,.62,2.00
54388,52353,1,235,1,49.99,0,49.990000,1.25,4.00
54389,52354,1,539,1,24.99,0,24.990000,.62,2.00
54389,52355,1,480,1,2.29,0,2.290000,.06,.18
54390,52356,1,535,1,24.99,0,24.990000,.62,2.00
54390,52357,1,480,1,2.29,0,2.290000,.06,.18
54391,52358,1,530,1,4.99,0,4.990000,.12,.40
54391,52359,1,484,1,7.95,0,7.950000,.20,.64
54392,52360,1,541,1,28.99,0,28.990000,.72,2.32
54392,52361,1,530,1,4.99,0,4.990000,.12,.40
54392,52362,1,487,1,54.99,0,54.990000,1.37,4.40
54393,52363,1,529,1,3.99,0,3.990000,.10,.32
54393,52364,1,540,1,32.6,0,32.600000,.82,2.61
54393,52365,1,480,1,2.29,0,2.290000,.06,.18
54394,52366,1,540,1,32.6,0,32.600000,.82,2.61
54395,52367,1,536,1,29.99,0,29.990000,.75,2.40
54395,52368,1,528,1,4.99,0,4.990000,.12,.40
54395,52369,1,215,1,34.99,0,34.990000,.87,2.80
54395,52370,1,466,2,24.49,0,24.490000,.61,1.96
54396,52371,1,529,1,3.99,0,3.990000,.10,.32
54396,52372,1,540,1,32.6,0,32.600000,.82,2.61
54396,52373,1,480,1,2.29,0,2.290000,.06,.18
54397,52374,1,536,1,29.99,0,29.990000,.75,2.40
54397,52375,1,528,1,4.99,0,4.990000,.12,.40
54397,52376,1,486,1,159,0,159.000000,3.97,12.72
54398,52377,1,536,1,29.99,0,29.990000,.75,2.40
54398,52378,1,528,1,4.99,0,4.990000,.12,.40
54398,52379,1,220,1,34.99,0,34.990000,.87,2.80
54399,52380,1,476,1,69.99,0,69.990000,1.75,5.60
54399,52381,1,229,1,49.99,0,49.990000,1.25,4.00
54400,52382,1,477,1,4.99,0,4.990000,.12,.40
54400,52383,1,487,1,54.99,0,54.990000,1.37,4.40
54401,52384,1,477,1,4.99,0,4.990000,.12,.40
54401,52385,1,464,1,24.49,0,24.490000,.61,1.96
54402,52386,1,528,1,4.99,0,4.990000,.12,.40
54402,52387,1,535,1,24.99,0,24.990000,.62,2.00
54403,52388,1,528,1,4.99,0,4.990000,.12,.40
54403,52389,1,537,1,35,0,35.000000,.88,2.80
54403,52390,1,220,1,34.99,0,34.990000,.87,2.80
54404,52391,1,477,1,4.99,0,4.990000,.12,.40
54404,52392,1,464,1,24.49,0,24.490000,.61,1.96
54405,52393,1,529,1,3.99,0,3.990000,.10,.32
54405,52394,1,212,1,34.99,0,34.990000,.87,2.80
54406,52395,1,529,1,3.99,0,3.990000,.10,.32
54406,52396,1,471,1,63.5,0,63.500000,1.59,5.08
54407,52397,1,529,1,3.99,0,3.990000,.10,.32
54407,52398,1,220,1,34.99,0,34.990000,.87,2.80
54408,52399,1,538,1,21.49,0,21.490000,.54,1.72
54408,52400,1,223,1,8.99,0,8.990000,.22,.72
54409,52401,1,538,1,21.49,0,21.490000,.54,1.72
54409,52402,1,529,1,3.99,0,3.990000,.10,.32
54409,52403,1,480,1,2.29,0,2.290000,.06,.18
54410,52404,1,530,1,4.99,0,4.990000,.12,.40
54410,52405,1,212,1,34.99,0,34.990000,.87,2.80
54411,52406,1,530,1,4.99,0,4.990000,.12,.40
54411,52407,1,220,1,34.99,0,34.990000,.87,2.80
54412,52408,1,537,1,35,0,35.000000,.88,2.80
54412,52409,1,528,1,4.99,0,4.990000,.12,.40
54413,52410,1,528,1,4.99,0,4.990000,.12,.40
54413,52411,1,537,1,35,0,35.000000,.88,2.80
54413,52412,1,482,1,8.99,0,8.990000,.22,.72
54414,52413,1,537,1,35,0,35.000000,.88,2.80
54414,52414,1,480,1,2.29,0,2.290000,.06,.18
54415,52415,1,478,1,9.99,0,9.990000,.25,.80
54415,52416,1,477,1,4.99,0,4.990000,.12,.40
54415,52417,1,223,1,8.99,0,8.990000,.22,.72
54415,52418,1,212,1,34.99,0,34.990000,.87,2.80
54416,52419,1,580,1,1700.99,0,1700.990000,42.52,136.08
54416,52420,1,539,1,24.99,0,24.990000,.62,2.00
54416,52421,1,529,1,3.99,0,3.990000,.10,.32
54416,52422,1,488,1,53.99,0,53.990000,1.35,4.32
54416,52423,1,466,1,24.49,0,24.490000,.61,1.96
54417,52424,1,354,1,2319.99,0,2319.990000,58.00,185.60
54417,52425,1,212,1,34.99,0,34.990000,.87,2.80
54417,52426,1,464,1,24.49,0,24.490000,.61,1.96
54418,52427,1,567,1,742.35,0,742.350000,18.56,59.39
54418,52428,1,541,1,28.99,0,28.990000,.72,2.32
54418,52429,1,530,1,4.99,0,4.990000,.12,.40
54419,52430,1,570,1,742.35,0,742.350000,18.56,59.39
54419,52431,1,479,1,8.99,0,8.990000,.22,.72
54419,52432,1,477,1,4.99,0,4.990000,.12,.40
54419,52433,1,464,1,24.49,0,24.490000,.61,1.96
54420,52434,1,584,1,539.99,0,539.990000,13.50,43.20
54421,52435,1,584,1,539.99,0,539.990000,13.50,43.20
54421,52436,1,479,1,8.99,0,8.990000,.22,.72
54421,52437,1,477,1,4.99,0,4.990000,.12,.40
54421,52438,1,491,1,53.99,0,53.990000,1.35,4.32
54422,52439,1,379,1,2443.35,0,2443.350000,61.08,195.47
54422,52440,1,479,1,8.99,0,8.990000,.22,.72
54422,52441,1,477,1,4.99,0,4.990000,.12,.40
54422,52442,1,481,1,8.99,0,8.990000,.22,.72
54423,52443,1,360,1,2294.99,0,2294.990000,57.37,183.60
54424,52444,1,564,1,2384.07,0,2384.070000,59.60,190.73
54424,52445,1,212,1,34.99,0,34.990000,.87,2.80
54424,52446,1,232,1,49.99,0,49.990000,1.25,4.00
54424,52447,1,223,1,8.99,0,8.990000,.22,.72
54425,52448,1,562,1,2384.07,0,2384.070000,59.60,190.73
54425,52449,1,479,1,8.99,0,8.990000,.22,.72
54425,52450,1,477,1,4.99,0,4.990000,.12,.40
54426,52451,1,387,1,1120.49,0,1120.490000,28.01,89.64
54426,52452,1,220,1,34.99,0,34.990000,.87,2.80
54427,52453,1,387,1,1120.49,0,1120.490000,28.01,89.64
54427,52454,1,488,1,53.99,0,53.990000,1.35,4.32
54428,52455,1,605,1,539.99,0,539.990000,13.50,43.20
54429,52456,1,605,1,539.99,0,539.990000,13.50,43.20
54430,52457,1,387,1,1120.49,0,1120.490000,28.01,89.64
54430,52458,1,215,1,34.99,0,34.990000,.87,2.80
54430,52459,1,223,1,8.99,0,8.990000,.22,.72
54430,52460,1,489,1,53.99,0,53.990000,1.35,4.32
54431,52461,1,362,1,2294.99,0,2294.990000,57.37,183.60
54431,52462,1,537,1,35,0,35.000000,.87,2.80
54431,52463,1,480,1,2.29,0,2.290000,.06,.18
54432,52464,1,535,1,24.99,0,24.990000,.62,2.00
54432,52465,1,528,1,4.99,0,4.990000,.12,.40
54432,52466,1,480,2,2.29,0,2.290000,.06,.18
54433,52467,1,535,1,24.99,0,24.990000,.62,2.00
54433,52468,1,480,1,2.29,0,2.290000,.06,.18
54434,52469,1,477,1,4.99,0,4.990000,.12,.40
54434,52470,1,487,1,54.99,0,54.990000,1.37,4.40
54434,52471,1,482,1,8.99,0,8.990000,.22,.72
54435,52472,1,475,1,69.99,0,69.990000,1.75,5.60
54436,52473,1,478,1,9.99,0,9.990000,.25,.80
54437,52474,1,580,1,1700.99,0,1700.990000,42.52,136.08
54437,52475,1,539,1,24.99,0,24.990000,.62,2.00
54437,52476,1,529,1,3.99,0,3.990000,.10,.32
54437,52477,1,212,1,34.99,0,34.990000,.87,2.80
54437,52478,1,223,1,8.99,0,8.990000,.22,.72
54438,52479,1,580,1,1700.99,0,1700.990000,42.52,136.08
54438,52480,1,223,1,8.99,0,8.990000,.22,.72
54438,52481,1,235,1,49.99,0,49.990000,1.25,4.00
54439,52482,1,480,1,2.29,0,2.290000,.06,.18
54439,52483,1,484,1,7.95,0,7.950000,.20,.64
54440,52484,1,529,1,3.99,0,3.990000,.10,.32
54440,52485,1,480,2,2.29,0,2.290000,.06,.18
54440,52486,1,484,1,7.95,0,7.950000,.20,.64
54441,52487,1,538,1,21.49,0,21.490000,.54,1.72
54441,52488,1,491,1,53.99,0,53.990000,1.35,4.32
54442,52489,1,535,1,24.99,0,24.990000,.62,2.00
54442,52490,1,480,1,2.29,0,2.290000,.06,.18
54442,52491,1,484,1,7.95,0,7.950000,.20,.64
54443,52492,1,530,1,4.99,0,4.990000,.12,.40
54443,52493,1,541,1,28.99,0,28.990000,.72,2.32
54443,52494,1,487,1,54.99,0,54.990000,1.37,4.40
54444,52495,1,540,1,32.6,0,32.600000,.82,2.61
54444,52496,1,529,1,3.99,0,3.990000,.10,.32
54444,52497,1,480,1,2.29,0,2.290000,.06,.18
54445,52498,1,478,1,9.99,0,9.990000,.25,.80
54445,52499,1,477,1,4.99,0,4.990000,.12,.40
54445,52500,1,220,1,34.99,0,34.990000,.87,2.80
54446,52501,1,478,1,9.99,0,9.990000,.25,.80
54446,52502,1,477,1,4.99,0,4.990000,.12,.40
54447,52503,1,478,1,9.99,0,9.990000,.25,.80
54447,52504,1,477,1,4.99,0,4.990000,.12,.40
54447,52505,1,215,1,34.99,0,34.990000,.87,2.80
54448,52506,1,477,1,4.99,0,4.990000,.12,.40
54448,52507,1,212,1,34.99,0,34.990000,.87,2.80
54449,52508,1,528,1,4.99,0,4.990000,.12,.40
54449,52509,1,220,1,34.99,0,34.990000,.87,2.80
54450,52510,1,474,1,69.99,0,69.990000,1.75,5.60
54450,52511,1,235,1,49.99,0,49.990000,1.25,4.00
54451,52512,1,485,1,21.98,0,21.980000,.55,1.76
54451,52513,1,212,1,34.99,0,34.990000,.87,2.80
54452,52514,1,485,1,21.98,0,21.980000,.55,1.76
54453,52515,1,488,1,53.99,0,53.990000,1.35,4.32
54454,52516,1,477,1,4.99,0,4.990000,.12,.40
54454,52517,1,212,1,34.99,0,34.990000,.87,2.80
54455,52518,1,539,1,24.99,0,24.990000,.62,2.00
54455,52519,1,229,1,49.99,0,49.990000,1.25,4.00
54456,52520,1,536,1,29.99,0,29.990000,.75,2.40
54456,52521,1,480,2,2.29,0,2.290000,.06,.18
54457,52522,1,528,1,4.99,0,4.990000,.12,.40
54457,52523,1,536,1,29.99,0,29.990000,.75,2.40
54458,52524,1,529,1,3.99,0,3.990000,.10,.32
54458,52525,1,220,1,34.99,0,34.990000,.87,2.80
54459,52526,1,538,1,21.49,0,21.490000,.54,1.72
54459,52527,1,480,1,2.29,0,2.290000,.06,.18
54460,52528,1,530,1,4.99,0,4.990000,.12,.40
54460,52529,1,212,1,34.99,0,34.990000,.87,2.80
54461,52530,1,541,1,28.99,0,28.990000,.72,2.32
54461,52531,1,530,1,4.99,0,4.990000,.12,.40
54461,52532,1,212,1,34.99,0,34.990000,.87,2.80
54462,52533,1,485,1,21.98,0,21.980000,.55,1.76
54462,52534,1,490,1,53.99,0,53.990000,1.35,4.32
54463,52535,1,485,1,21.98,0,21.980000,.55,1.76
54463,52536,1,472,1,63.5,0,63.500000,1.59,5.08
54464,52537,1,528,1,4.99,0,4.990000,.12,.40
54464,52538,1,537,1,35,0,35.000000,.87,2.80
54464,52539,1,480,1,2.29,0,2.290000,.06,.18
54465,52540,1,485,1,21.98,0,21.980000,.55,1.76
54466,52541,1,229,1,49.99,0,49.990000,1.25,4.00
54467,52542,1,215,1,34.99,0,34.990000,.87,2.80
54468,52543,1,362,1,2294.99,0,2294.990000,57.37,183.60
54468,52544,1,485,1,21.98,0,21.980000,.55,1.76
54468,52545,1,478,1,9.99,0,9.990000,.25,.80
54468,52546,1,477,1,4.99,0,4.990000,.12,.40
54468,52547,1,482,1,8.99,0,8.990000,.22,.72
54469,52548,1,360,1,2294.99,0,2294.990000,57.37,183.60
54470,52549,1,604,1,539.99,0,539.990000,13.50,43.20
54471,52550,1,604,1,539.99,0,539.990000,13.50,43.20
54471,52551,1,479,1,8.99,0,8.990000,.22,.72
54471,52552,1,477,1,4.99,0,4.990000,.12,.40
54471,52553,1,212,1,34.99,0,34.990000,.87,2.80
54471,52554,1,471,1,63.5,0,63.500000,1.59,5.08
54472,52555,1,574,1,2384.07,0,2384.070000,59.60,190.73
54472,52556,1,223,1,8.99,0,8.990000,.22,.72
54473,52557,1,564,1,2384.07,0,2384.070000,59.60,190.73
54473,52558,1,220,1,34.99,0,34.990000,.87,2.80
54473,52559,1,489,1,53.99,0,53.990000,1.35,4.32
54474,52560,1,389,1,1120.49,0,1120.490000,28.01,89.64
54474,52561,1,479,1,8.99,0,8.990000,.22,.72
54474,52562,1,484,1,7.95,0,7.950000,.20,.64
54475,52563,1,381,1,1120.49,0,1120.490000,28.01,89.64
54475,52564,1,212,1,34.99,0,34.990000,.87,2.80
54476,52565,1,604,1,539.99,0,539.990000,13.50,43.20
54476,52566,1,538,1,21.49,0,21.490000,.54,1.72
54476,52567,1,480,1,2.29,0,2.290000,.06,.18
54477,52568,1,360,1,2294.99,0,2294.990000,57.37,183.60
54477,52569,1,483,1,120,0,120.000000,3.00,9.60
54478,52570,1,358,1,2294.99,0,2294.990000,57.37,183.60
54478,52571,1,477,1,4.99,0,4.990000,.12,.40
54478,52572,1,478,1,9.99,0,9.990000,.25,.80
54478,52573,1,220,1,34.99,0,34.990000,.87,2.80
54479,52574,1,223,1,8.99,0,8.990000,.22,.72
54480,52575,1,535,1,24.99,0,24.990000,.62,2.00
54481,52576,1,485,1,21.98,0,21.980000,.55,1.76
54481,52577,1,212,1,34.99,0,34.990000,.87,2.80
54481,52578,1,229,1,49.99,0,49.990000,1.25,4.00
54482,52579,1,529,1,3.99,0,3.990000,.10,.32
54482,52580,1,480,1,2.29,0,2.290000,.06,.18
54482,52581,1,486,1,159,0,159.000000,3.97,12.72
54483,52582,1,530,1,4.99,0,4.990000,.12,.40
54483,52583,1,541,1,28.99,0,28.990000,.72,2.32
54484,52584,1,477,1,4.99,0,4.990000,.12,.40
54484,52585,1,479,1,8.99,0,8.990000,.22,.72
54484,52586,1,232,1,49.99,0,49.990000,1.25,4.00
54484,52587,1,464,1,24.49,0,24.490000,.61,1.96
54485,52588,1,223,1,8.99,0,8.990000,.22,.72
54485,52589,1,538,1,21.49,0,21.490000,.54,1.72
54486,52590,1,541,1,28.99,0,28.990000,.72,2.32
54487,52591,1,536,1,29.99,0,29.990000,.75,2.40
54487,52592,1,528,1,4.99,0,4.990000,.12,.40
54487,52593,1,480,1,2.29,0,2.290000,.06,.18
